column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14
4964946285,3,2020.05.07,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,532D20203312,-6,EA,-408349,N1
4964946285,2,2020.05.07,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,532D20203312,-2,EA,-41896,N1
4964946285,1,2020.05.07,911,GD 신규경상 소비,126468,"고효율주상변압기,100KVA(광유),유탭",8510,0110,532D20203312,-3,EA,-5443064,N1
4964946286,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,537D20203457,-145,EA,-66143,N1
4964946287,1,2020.05.07,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,532D20203539,-1,EA,-6763,N1
4964946288,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,537D20203364,-123,EA,-56107,N1
4964946289,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,537D80203364,-9,EA,-4105,N1
4964946290,2,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20203498,-2,EA,-8925,N1
4964946290,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20203498,-3,EA,-17160,N1
4964946291,1,2020.05.07,993,GD 위탁: 대여,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,,-10,M,0,N1
4964946292,1,2020.05.07,993,GD 위탁: 대여,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,,-7,M,0,N1
4964946293,1,2020.05.07,911,GD 신규경상 소비,100058,"강관전주,6M,85KGF,회색,6.4MX1조,강관근입",8510,0110,537D20203595,-2,BON,-193421,N1
4964946294,1,2020.05.07,993,GD 위탁: 대여,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,,-69,M,0,N1
4964946295,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20203466,-2,EA,-8925,N1
4964946296,1,2020.05.07,993,GD 위탁: 대여,100627,"옥외용비닐절연전선,OW,38MM2,7EA,2.6MM",8510,0110,,-171,M,0,N1
4964946297,1,2020.05.07,993,GD 위탁: 대여,100626,"옥외용비닐절연전선,OW,22MM2,7EA,2.0MM",8510,0110,,-50,M,0,N1
4964946298,1,2020.05.07,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,537D20203521,-6,EA,-141488,N1
4964946299,2,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,531820203119 ,-25,EA,-11404,N1
4964946299,1,2020.05.07,911,GD 신규경상 소비,101612,"완철접지용클램프,GCC-22",8510,0110,531820203119 ,-3,EA,-7813,N1
4964946300,1,2020.05.07,993,GD 위탁: 대여,100569,"강심알루미늄절연전선,ACSR-AW-OC,58MM2",8510,0110,,-93,M,0,N1
4964946301,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20194341,-1,EA,-4463,N1
4964946302,1,2020.05.07,993,GD 위탁: 대여,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,,-272,M,0,N1
4964946303,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203556,-1,SET,-32456,N1
4964946304,1,2020.05.07,993,GD 위탁: 대여,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,,-1,M,0,N1
4964946305,1,2020.05.07,993,GD 위탁: 대여,100510,"나경동연선,PH(HDCC),22MM2,7EA,2.0MM",8510,0110,,-384,M,0,N1
4964946306,1,2020.05.07,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,531820203119 ,-40,M,-29036,N1
4964946307,1,2020.05.07,911,GD 신규경상 소비,101620,"인장클램프,WDA-3,ACSR 160MM2,쇄기형",8510,0110,532D20194341,-3,EA,-19699,N1
4964946308,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203561,-1,EA,-4463,N1
4964946309,1,2020.05.07,911,GD 신규경상 소비,108322,"퓨즈링크,특고압COS용,8A,27KV,584MM",8510,0110,530980204359 ,-1,EA,-2358,N1
4964946310,1,2020.05.07,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,531820203181 ,-10,M,-17006,N1
4964946311,1,2020.05.07,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,532D20194341,-2,EA,-47163,N1
4964946312,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203557,-1,EA,-4463,N1
4964946313,2,2020.05.07,911,GD 신규경상 소비,101100,"편출용D형랙크,내장형,800MM,1000MM",8510,0110,531820193497 ,-1,EA,-87202,N1
4964946313,1,2020.05.07,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,531820193497 ,-1,EA,-6942,N1
4964946314,1,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,530920204344 ,-1,EA,-2285,N1
4964946315,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20194341,-6,EA,-34320,N1
4964946316,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D80203557,-1,EA,-4463,N1
4964946317,1,2020.05.07,911,GD 신규경상 소비,101620,"인장클램프,WDA-3,ACSR 160MM2,쇄기형",8510,0110,532D20194341,-12,EA,-78797,N1
4964946318,3,2020.05.07,911,GD 신규경상 소비,102200,"분기슬리브,BSC-3C,CU100MM2,CU60MM2",8510,0110,531820193437 ,-1,EA,-3132,N1
4964946318,2,2020.05.07,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,531820193437 ,-1,EA,-4151,N1
4964946318,1,2020.05.07,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,531820193437 ,-1,EA,-68058,N1
4964946319,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,530920204343 ,-1,EA,-4463,N1
4964946319,2,2020.05.07,911,GD 신규경상 소비,102197,"분기슬리브,BSC-4B,CU60MM2,CU38MM2",8510,0110,530920204343 ,-3,EA,-5480,N1
4964946320,1,2020.05.07,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,532D20194341,-4,EA,-22995,N1
4964946321,1,2020.05.07,911,GD 신규경상 소비,126472,"고효율주상변압기,50KVA(난연유),유탭",8510,0110,531820193437 ,-1,EA,-1425644,N1
4964946322,1,2020.05.07,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,532D20194341,-2,EA,-47163,N1
4964946323,1,2020.05.07,911,GD 신규경상 소비,108322,"퓨즈링크,특고압COS용,8A,27KV,584MM",8510,0110,530980203092 ,-1,EA,-2358,N1
4964946324,2,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203540,-2,EA,-8925,N1
4964946324,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203540,-1,SET,-32456,N1
4964946325,1,2020.05.07,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,521820193907 ,-10,M,-7259,N1
4964946326,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20194293,-3,EA,-17160,N1
4964946327,2,2020.05.07,911,GD 신규경상 소비,102197,"분기슬리브,BSC-4B,CU60MM2,CU38MM2",8510,0110,530920204347 ,-2,EA,-3653,N1
4964946327,1,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,530920204347 ,-2,EA,-4571,N1
4964946328,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203545,-1,EA,-4463,N1
4964946329,1,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,530920204022 ,-2,EA,-4571,N1
4964946330,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203491,-2,EA,-8925,N1
4964946331,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,521820193778 ,-6,EA,-34320,N1
4964946332,1,2020.05.07,911,GD 신규경상 소비,108319,"퓨즈링크,특고압COS용,2A,27KV,584MM",8510,0110,530920204156 ,-1,EA,-2227,N1
4964946333,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20194293,-4,EA,-17850,N1
4964946334,1,2020.05.07,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,521820193778 ,-5,M,-3630,N1
4964946335,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20203464,-1,EA,-4463,N1
4964946336,2,2020.05.07,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,530920203910 ,-44,EA,-252167,N1
4964946336,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920203910 ,-7,EA,-21149,N1
4964946337,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,521820193646 ,-6,EA,-34320,N1
4964946338,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203510,-2,EA,-8925,N1
4964946339,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530980203910 ,-2,EA,-6042,N1
4964946340,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D80203491,-1,EA,-4463,N1
4964946341,3,2020.05.07,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,531820193530 ,-1,EA,-6763,N1
4964946341,2,2020.05.07,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,531820193530 ,-1,EA,-6942,N1
4964946341,1,2020.05.07,911,GD 신규경상 소비,102198,"분기슬리브,BSC-1C,CU60MM2,CU60MM2",8510,0110,531820193530 ,-3,EA,-9788,N1
4964946342,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20203503,-18,EA,-102959,N1
4964946343,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203526,-1,EA,-4463,N1
4964946344,2,2020.05.07,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,530920204015 ,-50,EA,-286553,N1
4964946344,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204015 ,-10,EA,-30212,N1
4964946345,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20203490,-18,EA,-102959,N1
4964946346,1,2020.05.07,911,GD 신규경상 소비,102197,"분기슬리브,BSC-4B,CU60MM2,CU38MM2",8510,0110,531820203004 ,-1,EA,-1827,N1
4964946347,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203461,-2,EA,-8925,N1
4964946348,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204160 ,-1,EA,-3021,N1
4964946349,1,2020.05.07,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,531820193370 ,-18,M,-30611,N1
4964946350,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203527,-2,EA,-8925,N1
4964946351,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204161 ,-1,EA,-3021,N1
4964946352,1,2020.05.07,911,GD 신규경상 소비,120722,"배전지능화용다기능단말장치,가공,접지",8510,0110,521820203056 ,-8,EA,-15165668,N1
4964946353,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204162 ,-1,EA,-3021,N1
4964946354,3,2020.05.07,911,GD 신규경상 소비,101618,"인장클램프,WDA-1,ACSR 32, 58MM2,쇄기형",8510,0110,537D20203503,-24,EA,-137546,N1
4964946354,2,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203503,-4,EA,-17850,N1
4964946354,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203503,-1,SET,-32456,N1
4964946355,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204163 ,-1,EA,-3021,N1
4964946356,1,2020.05.07,993,GD 위탁: 대여,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,,-4,M,0,N1
4964946357,2,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203504,-1,EA,-4463,N1
4964946357,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203504,-1,SET,-32456,N1
4964946358,1,2020.05.07,993,GD 위탁: 대여,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,,-3,M,0,N1
4964946359,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204134 ,-1,EA,-3021,N1
4964946360,1,2020.05.07,993,GD 위탁: 대여,100633,"인입용비닐절연전선,DV2R,3.2MM,1EA,3.2MM",8510,0110,,-49,M,0,N1
4964946361,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,531820203159 ,-2,EA,-8925,N1
4964946362,1,2020.05.07,993,GD 위탁: 대여,100627,"옥외용비닐절연전선,OW,38MM2,7EA,2.6MM",8510,0110,,-32,M,0,N1
4964946363,1,2020.05.07,993,GD 위탁: 대여,100585,"알루미늄절연전선,ACSR/AW-TR/OC,160MM2",8510,0110,,-180,M,0,N1
4964946364,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920203911 ,-1,EA,-3021,N1
4964946365,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,531880203159 ,-1,EA,-4463,N1
4964946366,1,2020.05.07,993,GD 위탁: 대여,100583,"알루미늄절연전선,ACSR/AW-TR/OC,58MM2",8510,0110,,-187,M,0,N1
4964946367,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204159 ,-1,EA,-3021,N1
4964946368,1,2020.05.07,993,GD 위탁: 대여,100569,"강심알루미늄절연전선,ACSR-AW-OC,58MM2",8510,0110,,-64,M,0,N1
4964946369,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203497,-1,EA,-4463,N1
4964946370,1,2020.05.07,993,GD 위탁: 대여,100542,"강심알루미늄연선,ACSR,95MM2",8510,0110,,-156,M,0,N1
4964946371,1,2020.05.07,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,531820203160 ,-18,M,-30611,N1
4964946372,1,2020.05.07,993,GD 위탁: 대여,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,,-89,M,0,N1
4964946373,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204158 ,-1,EA,-3021,N1
4964946374,1,2020.05.07,993,GD 위탁: 대여,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,,-12,M,0,N1
4964946375,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,537D20203482,-9,EA,-40163,N1
4964946376,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204112 ,-1,EA,-3021,N1
4964946377,2,2020.05.07,911,GD 신규경상 소비,100629,"옥외용비닐절연전선,OW,100MM2,19EA,2.6MM",8510,0110,521820193954 ,-1,M,-5759,N1
4964946377,1,2020.05.07,911,GD 신규경상 소비,100630,"옥외용비닐절연전선,OW,150MM2,19EA,3.2MM",8510,0110,521820193954 ,-1,M,-8467,N1
4964946377,3,2020.05.07,911,GD 신규경상 소비,102199,"분기슬리브,BSC-2C,CU100MM2,CU38MM2",8510,0110,521820193954 ,-8,EA,-14667,N1
4964946378,1,2020.05.07,911,GD 신규경상 소비,120239,"퓨즈링크,특고압COS용,5A,27KV,584MM",8510,0110,544H20203586,-3,EA,-6867,N1
4964946379,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204042 ,-1,EA,-3021,N1
4964946380,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20203429,-1,EA,-4463,N1
4964946381,1,2020.05.07,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,521880193954 ,-2,M,-3401,N1
4964946382,1,2020.05.07,911,GD 신규경상 소비,108319,"퓨즈링크,특고압COS용,2A,27KV,584MM",8510,0110,544H20203794,-1,EA,-2227,N1
4964946383,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204121 ,-1,EA,-3021,N1
4964946384,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D80203429,-1,EA,-4463,N1
4964946385,1,2020.05.07,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,521820193505 ,-9,M,-15306,N1
4964946386,2,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,544H20203824,-2,EA,-4571,N1
4964946386,1,2020.05.07,911,GD 신규경상 소비,108322,"퓨즈링크,특고압COS용,8A,27KV,584MM",8510,0110,544H20203824,-2,EA,-4716,N1
4964946387,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204055 ,-1,EA,-3021,N1
4964946388,1,2020.05.07,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,532D20203508,-2,EA,-8925,N1
4964946389,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204056 ,-1,EA,-3021,N1
4964946390,1,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,544H20203661,-3,EA,-6857,N1
4964946391,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20194293,-18,EA,-102959,N1
4964946392,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204057 ,-2,EA,-6042,N1
4964946393,1,2020.05.07,911,GD 신규경상 소비,108322,"퓨즈링크,특고압COS용,8A,27KV,584MM",8510,0110,544H20203711,-3,EA,-7074,N1
4964946394,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20203352,-6,EA,-34320,N1
4964946395,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204061 ,-1,EA,-3021,N1
4964946396,1,2020.05.07,911,GD 신규경상 소비,108319,"퓨즈링크,특고압COS용,2A,27KV,584MM",8510,0110,544H20203855,-1,EA,-2227,N1
4964946397,2,2020.05.07,911,GD 신규경상 소비,101864,"암타이및랙크밴드,1방4호,220MM,283MM",8510,0110,532D20203434,-2,EA,-5787,N1
4964946397,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20203434,-30,EA,-171598,N1
4964946398,2,2020.05.07,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,537D20203492,-9,EA,-29105,N1
4964946398,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,537D20203492,-1,EA,-3021,N1
4964946399,1,2020.05.07,911,GD 신규경상 소비,102195,"분기슬리브,BSC-2B,CU38MM2,CU38MM2, 22MM2",8510,0110,544H20203759,-4,EA,-7788,N1
4964946400,1,2020.05.07,911,GD 신규경상 소비,101864,"암타이및랙크밴드,1방4호,220MM,283MM",8510,0110,532D80203434,-2,EA,-5787,N1
4964946401,1,2020.05.07,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,537D20203490,-2,EA,-6468,N1
4964946402,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204037 ,-1,EA,-3021,N1
4964946403,1,2020.05.07,911,GD 신규경상 소비,106695,"현수애자,폴리머,92MM,일반용,B호",8510,0110,532D20203335,-6,EA,-34320,N1
4964946404,4,2020.05.07,911,GD 신규경상 소비,102195,"분기슬리브,BSC-2B,CU38MM2,CU38MM2, 22MM2",8510,0110,544H20203662,-6,EA,-11682,N1
4964946404,2,2020.05.07,911,GD 신규경상 소비,108319,"퓨즈링크,특고압COS용,2A,27KV,584MM",8510,0110,544H20203662,-5,EA,-11137,N1
4964946404,1,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,544H20203662,-1,EA,-2285,N1
4964946404,3,2020.05.07,911,GD 신규경상 소비,120239,"퓨즈링크,특고압COS용,5A,27KV,584MM",8510,0110,544H20203662,-1,EA,-2289,N1
4964946405,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204059 ,-2,EA,-6042,N1
4964946406,1,2020.05.07,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,532D20203495,-8,EA,-23938,N1
4964946407,1,2020.05.07,911,GD 신규경상 소비,108322,"퓨즈링크,특고압COS용,8A,27KV,584MM",8510,0110,544H20203427,-6,EA,-14147,N1
4964946408,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204123 ,-2,EA,-6042,N1
4964946409,1,2020.05.07,911,GD 신규경상 소비,101865,"암타이및랙크밴드,1방5호,250MM,313MM",8510,0110,532D20203494,-4,EA,-11969,N1
4964946410,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204039 ,-1,EA,-3021,N1
4964946411,1,2020.05.07,911,GD 신규경상 소비,101863,"암타이및랙크밴드,1방3호,200MM,263MM",8510,0110,532D20203464,-2,EA,-5640,N1
4964946412,2,2020.05.07,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,537D20203494,-1,EA,-3234,N1
4964946412,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,537D20203494,-3,EA,-9064,N1
4964946413,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,532D20203429,-34,EA,-15509,N1
4964946414,2,2020.05.07,911,GD 신규경상 소비,101101,"저압가선용랙크,1선용,50MM,100MM,100MM",8510,0110,537D20203454,-4,EA,-3947,N1
4964946414,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203454,-1,SET,-32456,N1
4964946415,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,532D20203415,-18,EA,-8211,N1
4964946416,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204124 ,-1,EA,-3021,N1
4964946417,1,2020.05.07,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,537D20203469,-2,EA,-6468,N1
4964946418,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,532D20203412,-85,EA,-38773,N1
4964946419,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,530920204054 ,-1,EA,-3021,N1
4964946420,2,2020.05.07,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,537D20203457,-4,EA,-12936,N1
4964946420,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203457,-1,SET,-32456,N1
4964946421,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,532D20203416,-29,EA,-13229,N1
4964946422,1,2020.05.07,911,GD 신규경상 소비,108322,"퓨즈링크,특고압COS용,8A,27KV,584MM",8510,0110,530980203779 ,-1,EA,-2358,N1
4964946423,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,544H20203689,-1,EA,-3021,N1
4964946424,1,2020.05.07,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,537D20203434,-4,EA,-12936,N1
4964946425,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,532D20203414,-72,EA,-32843,N1
4964946426,1,2020.05.07,911,GD 신규경상 소비,120239,"퓨즈링크,특고압COS용,5A,27KV,584MM",8510,0110,530980203809 ,-1,EA,-2289,N1
4964946427,1,2020.05.07,911,GD 신규경상 소비,120687,"분기슬리브,BSC-1GW,CU25MM2,CU35MM2",8510,0110,544H20203584,-1,EA,-3021,N1
4964946428,1,2020.05.07,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,537D20203364,-1,SET,-32456,N1
4964946429,1,2020.05.07,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,532D20203335,-99,EA,-45160,N1
4964946430,1,2020.05.07,911,GD 신규경상 소비,108320,"퓨즈링크,특고압COS용,3A,27KV,584MM",8510,0110,530920203854 ,-3,EA,-6857,N1
